Freq.	I(L1)/v(n001)
2.34422881532009e+006	(-9.02970120193882e+000dB,8.59243192691570e+001°)
2.37137370566183e+006	(-8.91127449484096e+000dB,8.58682728620413e+001°)
2.39883291901966e+006	(-8.79238053620935e+000dB,8.58112272921912e+001°)
2.42661009508259e+006	(-8.67300649900048e+000dB,8.57531561050261e+001°)
2.45470891568521e+006	(-8.55313915419823e+000dB,8.56940318392912e+001°)
2.48313310529575e+006	(-8.43276485567226e+000dB,8.56338259779448e+001°)
2.51188643150976e+006	(-8.31186952433715e+000dB,8.55725088961691e+001°)
2.54097270554949e+006	(-8.19043863157330e+000dB,8.55100498063046e+001°)
2.57039578276905e+006	(-8.06845718186821e+000dB,8.54464166994970e+001°)
2.60015956316546e+006	(-7.94590969463415e+000dB,8.53815762838264e+001°)
2.63026799189557e+006	(-7.82278018515499e+000dB,8.53154939186694e+001°)
2.66072505979900e+006	(-7.69905214461244e+000dB,8.52481335450283e+001°)
2.69153480392711e+006	(-7.57470851913778e+000dB,8.51794576115341e+001°)
2.72270130807811e+006	(-7.44973168783241e+000dB,8.51094269958105e+001°)
2.75422870333837e+006	(-7.32410343969604e+000dB,8.50380009208585e+001°)
2.78612116862998e+006	(-7.19780494939749e+000dB,8.49651368660904e+001°)
2.81838293126466e+006	(-7.07081675181835e+000dB,8.48907904726141e+001°)
2.85101826750412e+006	(-6.94311871529520e+000dB,8.48149154423303e+001°)
2.88403150312682e+006	(-6.81469001348054e+000dB,8.47374634303703e+001°)
2.91742701400138e+006	(-6.68550909573711e+000dB,8.46583839303589e+001°)
2.95120922666660e+006	(-6.55555365597418e+000dB,8.45776241519396e+001°)
2.98538261891818e+006	(-6.42480059982779e+000dB,8.44951288899529e+001°)
3.01995172040224e+006	(-6.29322601007980e+000dB,8.44108403845983e+001°)
3.05492111321574e+006	(-6.16080511020285e+000dB,8.43246981718525e+001°)
3.09029543251382e+006	(-6.02751222591028e+000dB,8.42366389233460e+001°)
3.12607936712419e+006	(-5.89332074458072e+000dB,8.41465962748288e+001°)
3.16227766016862e+006	(-5.75820307241753e+000dB,8.40545006422681e+001°)
3.19889510969164e+006	(-5.62213058919275e+000dB,8.39602790245343e+001°)
3.23593656929652e+006	(-5.48507360041358e+000dB,8.38638547915264e+001°)
3.27340694878863e+006	(-5.34700128673730e+000dB,8.37651474564753e+001°)
3.31131121482616e+006	(-5.20788165044680e+000dB,8.36640724310400e+001°)
3.34965439157853e+006	(-5.06768145878467e+000dB,8.35605407616683e+001°)
3.38844156139228e+006	(-4.92636618392747e+000dB,8.34544588455426e+001°)
3.42767786546476e+006	(-4.78389993936531e+000dB,8.33457281242520e+001°)
3.46736850452558e+006	(-4.64024541243254e+000dB,8.32342447531435e+001°)
3.50751873952594e+006	(-4.49536379271550e+000dB,8.31198992440841e+001°)
3.54813389233602e+006	(-4.34921469604136e+000dB,8.30025760791248e+001°)
3.58921934645032e+006	(-4.20175608372766e+000dB,8.28821532922844e+001°)
3.63078054770129e+006	(-4.05294417674707e+000dB,8.27585020163643e+001°)
3.67282300498112e+006	(-3.90273336443278e+000dB,8.26314859913644e+001°)
3.71535229097201e+006	(-3.75107610732011e+000dB,8.25009610306790e+001°)
3.75837404288473e+006	(-3.59792283368627e+000dB,8.23667744408191e+001°)
3.80189396320590e+006	(-3.44322182931443e+000dB,8.22287643899114e+001°)
3.84591782045383e+006	(-3.28691911996917e+000dB,8.20867592196689e+001°)
3.89045144994310e+006	(-3.12895834602807e+000dB,8.19405766948947e+001°)
3.93550075455807e+006	(-2.96928062866861e+000dB,8.17900231838667e+001°)
3.98107170553527e+006	(-2.80782442696022e+000dB,8.16348927621334e+001°)
4.02717034325490e+006	(-2.64452538515805e+000dB,8.14749662313287e+001°)
4.07380277804144e+006	(-2.47931616943815e+000dB,8.13100100435533e+001°)
4.12097519097362e+006	(-2.31212629325208e+000dB,8.11397751206675e+001°)
4.16869383470367e+006	(-2.14288193041431e+000dB,8.09639955564578e+001°)
4.21696503428614e+006	(-1.97150571496572e+000dB,8.07823871880611e+001°)
4.26579518801625e+006	(-1.79791652678369e+000dB,8.05946460212118e+001°)
4.31519076827798e+006	(-1.62202926183254e+000dB,8.04004464917926e+001°)
4.36515832240199e+006	(-1.44375458586847e+000dB,8.01994395437603e+001°)
4.41570447353346e+006	(-1.26299867033222e+000dB,7.99912505007438e+001°)
4.46683592150997e+006	(-1.07966290908109e+000dB,7.97754767053959e+001°)
4.51855944374957e+006	(-8.93643614532576e-001dB,7.95516848968580e+001°)
4.57088189614910e+006	(-7.04831691717529e-001dB,7.93194082923726e+001°)
4.62381021399296e+006	(-5.13112288675297e-001dB,7.90781433340468e+001°)
4.67735141287234e+006	(-3.18364421573102e-001dB,7.88273460559043e+001°)
4.73151258961517e+006	(-1.20460572904207e-001dB,7.85664280195092e+001°)
4.78630092322675e+006	(8.07337388751698e-002dB,7.82947517584248e+001°)
4.84172367584137e+006	(2.85360419857658e-001dB,7.80116256623558e+001°)
4.89778819368484e+006	(4.93569292814060e-001dB,7.77162982207689e+001°)
4.95450190804829e+006	(7.05518622199650e-001dB,7.74079515327548e+001°)
5.00000000000000e+006	(8.76581224590229e-001dB,7.71532627406610e+001°)
